日期,开盘价,收盘价,最高价,最低价,成交额,成交量,涨跌幅,涨跌额,涨跌率
20180130,3.5,3,3.5,2.9,788214300,78821430,0.00%,0.1,3.45%
20180131,3.2,2.98,3.2,1.3,766581900,76658190,0.00%,-0.02,-0.67%
20180201,3.09,2.78,3.12,2.5,779396800,77939680,0.00%,-0.2,-6.71%
20180202,2.85,2.99,3.22,2.6,755684700,75568470,0.00%,0.21,7.55%
20180205,2.8,2.91,3.04,1.5,764375100,76437510,0.00%,-0.08,-2.68%
20180206,3.01,2.74,3.22,1.85,772219300,77221930,0.00%,-0.17,-5.84%
20180207,3.05,3.18,3.7,2.7,744395400,74439540,0.00%,0.44,16.06%
20180208,3.5,2.96,3.54,1.3,724743600,72474360,0.00%,-0.22,-6.92%
20180209,3.25,3.31,3.96,2.6,686547200,68654720,0.00%,0.35,11.82%
20180212,3.13,3.37,4.66,0.9,685852600,68585260,0.00%,0.06,1.81%
20180213,4.61,2.29,5.08,0.8,597492500,59749250,0.00%,-1.08,-32.05%
20180214,3.09,2.77,4.92,0.52,563871900,56387190,0.00%,0.48,20.96%
20180222,3.4,3.91,4.46,3,880486600,88048660,0.00%,1.14,41.16%
20180223,3.47,3.82,4.3,2.2,829069800,82906980,0.00%,-0.09,-2.30%
20180226,3.53,3.38,4,2.8,848448900,84844890,0.00%,-0.44,-11.52%
20180227,3.45,3.42,3.69,3.21,826150100,82615010,0.00%,0.04,1.18%
20180228,3.5,3.21,3.72,1.51,828292900,82829290,0.00%,-0.21,-6.14%
20180301,3,3.06,3.42,2.8,834714500,83471450,0.00%,-0.15,-4.67%
20180302,3.1,3.16,3.32,2.8,806454000,80645400,0.00%,0.1,3.27%
20180305,3.15,3.16,3.35,2.86,840350500,84035050,0.00%,0,0.00%
20180306,3.25,3.08,3.3,3,812963400,81296340,0.00%,-0.08,-2.53%
20180307,3.2,2.88,3.25,2.2,788226500,78822650,0.00%,-0.2,-6.49%
20180308,3.13,2.84,3.2,2.35,785465600,78546560,0.00%,-0.04,-1.39%
20180309,3.01,3.08,3.3,2.8,759056100,75905610,0.00%,0.24,8.45%
20180312,3.1,3.2,3.45,1.2,795882400,79588240,0.00%,0.12,3.90%
20180313,3.21,3.09,3.5,2.7,805058600,80505860,0.00%,-0.11,-3.44%
20180314,3.3,3.16,3.36,3,791984800,79198480,0.00%,0.07,2.27%
20180315,3.23,3.28,3.5,3.11,779065500,77906550,0.00%,0.12,3.80%
20180316,3.21,3.43,3.65,1.3,767269400,76726940,0.00%,0.15,4.57%
20180319,3.33,3.64,3.95,2.5,768429600,76842960,0.00%,0.21,6.12%
20180320,3.57,3.5,4,2.7,727642700,72764270,0.00%,-0.14,-3.85%
20180321,3.78,3.32,4,3,711725300,71172530,0.00%,-0.18,-5.14%
20180322,3.8,2.86,3.92,2.12,733850200,73385020,0.00%,-0.46,-13.86%
20180323,3.85,3.38,3.9,3.1,725045800,72504580,0.00%,0.52,18.18%
20180326,3.43,4.7,6.34,3.43,766447300,76644730,0.00%,1.32,39.05%
20180327,5.77,4.38,6.25,1.3,777586100,77758610,0.00%,-0.32,-6.81%
20180328,6,5.25,7,4.28,772456300,77245630,0.00%,0.87,19.86%
20180329,5.7,12.28,22,5.7,807114900,80711490,0.00%,7.03,133.90%
20180330,8.81,11.62,15.13,3.14,784904200,78490420,0.00%,-0.66,-5.37%
20180402,3.3,4.18,4.7,2.72,803283600,80328360,0.00%,-7.44,-64.03%
20180403,3.7,2.9,4.09,1.81,724135700,72413570,0.00%,-1.28,-30.62%
20180404,3.23,2.74,3.54,1.62,682599500,68259950,0.00%,-0.16,-5.52%
20180409,2.5,2.74,3.3,2,774623300,77462330,0.00%,0,0.00%
20180410,3.1,2.7,3.2,2,740924700,74092470,0.00%,-0.04,-1.46%
20180411,3,2.61,3.1,2.05,718027500,71802750,0.00%,-0.09,-3.33%
20180412,2.93,2.42,2.99,1.66,688282500,68828250,0.00%,-0.19,-7.28%
20180413,2.8,2.52,2.9,1.9,631449200,63144920,0.00%,0.1,4.13%
20180416,2.83,2.76,3.1,1.5,704157500,70415750,0.00%,0.24,9.52%
20180417,3.3,3.1,3.76,2.81,715950700,71595070,0.00%,0.34,12.32%
20180418,3.6,4,4.55,3.2,759234000,75923400,0.00%,0.9,29.03%
20180419,4.2,5.06,7.3,2.95,756177100,75617710,0.00%,1.06,26.50%
20180420,5.3,7.06,18,4.5,743567800,74356780,0.00%,2,39.53%
20180423,5.3,8.87,10.05,4.39,879895600,87989560,0.00%,1.81,25.64%
20180424,9.5,8.93,12.2,6.5,915840200,91584020,0.00%,0.06,0.68%
20180425,6,8.8,10.01,5.56,875500800,87550080,0.00%,-0.13,-1.46%
20180426,6.3,7.82,9,4,785980800,78598080,0.00%,-0.98,-11.14%
20180427,7,7.18,9.12,3.3,736727200,73672720,0.00%,-0.64,-8.18%
20180502,4.1,4.4,4.8,3.76,941490800,94149080,0.00%,-2.78,-38.72%
20180503,3.9,3.32,4.1,3.06,873850600,87385060,0.00%,-1.08,-24.55%
20180504,3.12,3.04,3.45,2.22,807788000,80778800,0.00%,-0.28,-8.43%
20180507,3.1,2.77,3.15,1.3,797783900,79778390,0.00%,-0.27,-8.88%
20180508,3,2.48,3.04,2,741656700,74165670,0.00%,-0.29,-10.47%
20180509,3,2.38,3,2.11,732900000,73290000,0.00%,-0.1,-4.03%
20180510,3,2.34,3,2.12,726234300,72623430,0.00%,-0.04,-1.68%
20180511,2.68,2.54,2.88,2.28,695161100,69516110,0.00%,0.2,8.55%
20180514,2.8,2.8,3.85,1.23,735540600,73554060,0.00%,0.26,10.24%
20180515,3.5,2.85,4.2,1.7,736299800,73629980,0.00%,0.05,1.79%
20180516,3.6,2.9,3.88,2.22,712684400,71268440,0.00%,0.05,1.75%
20180517,2.6,2.71,3.1,2.52,696585800,69658580,0.00%,-0.19,-6.55%
20180518,2.8,3.09,3.61,2.57,696861800,69686180,0.00%,0.38,14.02%
20180521,3.1,3.13,3.3,2.61,726698200,72669820,0.00%,0.04,1.29%
20180522,3.17,2.99,3.27,2.1,697058600,69705860,0.00%,-0.14,-4.47%
20180523,3.1,2.8,3.2,2.1,690909900,69090990,0.00%,-0.19,-6.35%
20180524,2.9,2.73,3.1,2.6,707225500,70722550,0.00%,-0.07,-2.50%
20180525,2.98,3.26,3.75,2.3,691631700,69163170,0.00%,0.53,19.41%
20180528,3.05,3.46,4,2.11,734357100,73435710,0.00%,0.2,6.13%
20180529,3.7,4.11,5.53,3.06,730704300,73070430,0.00%,0.65,18.79%
20180530,5.8,6.9,9.5,5.1,735498100,73549810,0.00%,2.79,67.88%
20180531,7,5.25,7.5,2.8,723439800,72343980,0.00%,-1.65,-23.91%
20180601,3.5,4.75,8.53,3.4,747783500,74778350,0.00%,-0.5,-9.52%
20180604,3.05,3.9,4.5,3.05,800241600,80024160,0.00%,-0.85,-17.89%
20180605,3.25,3.5,3.95,2.36,768066000,76806600,0.00%,-0.4,-10.26%
20180606,3.85,3.26,3.85,2.72,751626000,75162600,0.00%,-0.24,-6.86%
20180607,3.26,2.76,3.5,2,737409300,73740930,0.00%,-0.5,-15.34%
20180608,3.12,3.06,3.25,2.61,687456500,68745650,0.00%,0.3,10.87%
20180611,3.1,3.1,3.45,2.1,716174600,71617460,0.00%,0.04,1.31%
20180612,3.35,3.08,3.7,1.8,713896100,71389610,0.00%,-0.02,-0.65%
20180613,3.5,2.88,3.6,2.31,722903800,72290380,0.00%,-0.2,-6.49%
20180614,3.4,2.9,3.4,2.32,696554800,69655480,0.00%,0.02,0.69%
20180615,3.03,3.6,4,3,684466500,68446650,0.00%,0.7,24.14%
20180619,3.47,4.08,4.7,3.15,746761100,74676110,0.00%,0.48,13.33%
20180620,3.55,3.64,5,1.56,718250700,71825070,0.00%,-0.44,-10.78%
20180621,4.17,2.69,4.7,1.55,689982900,68998290,0.00%,-0.95,-26.10%
20180622,3.2,2.81,4.4,1.9,662488300,66248830,0.00%,0.12,4.46%
20180625,3.6,2.84,3.88,2,677311800,67731180,0.00%,0.03,1.07%
20180626,3.33,3.18,3.6,2.8,721273200,72127320,0.00%,0.34,11.97%
20180627,3.5,5.04,6.8,2.6,753756600,75375660,0.00%,1.86,58.49%
20180628,7.7,9.5,12.4,4.5,750797700,75079770,0.00%,4.46,88.49%
20180629,8.8,7.36,10,5.01,754836400,75483640,0.00%,-2.14,-22.53%
20180702,3.4,3.77,4.2,2.95,783094100,78309410,0.00%,-3.59,-48.78%
20180703,3.7,2.72,3.7,2.2,717610200,71761020,0.00%,-1.05,-27.85%
20180704,2.98,2.28,3.1,1.86,683737900,68373790,0.00%,-0.44,-16.18%
20180705,2.5,2.08,2.6,1.9,671724000,67172400,0.00%,-0.2,-8.77%
20180706,2.2,2.37,2.84,0.68,633301400,63330140,0.00%,0.29,13.94%
20180709,2.36,2.04,2.55,0.1,654758800,65475880,0.00%,-0.33,-13.92%
20180710,2.4,1.92,2.52,0.9,639923800,63992380,0.00%,-0.12,-5.88%
20180711,2.2,2.04,2.81,1.8,640420800,64042080,0.00%,0.12,6.25%
20180712,2.2,2.39,2.69,2.08,635706100,63570610,0.00%,0.35,17.16%
20180713,2.2,2.36,2.7,1.5,628452200,62845220,0.00%,-0.03,-1.26%
20180716,2.32,2.34,2.8,2,697264800,69726480,0.00%,-0.02,-0.85%
20180717,2.5,2.43,2.65,1.95,723875400,72387540,0.00%,0.09,3.85%
20180718,2.46,2.46,2.6,2.33,699361600,69936160,0.00%,0.03,1.23%
20180719,2.5,2.49,2.67,2,675350900,67535090,0.00%,0.03,1.22%
20180720,2.48,2.62,3.4,1.96,659193900,65919390,0.00%,0.13,5.22%
20180723,2.75,2.66,2.8,2.5,719252200,71925220,0.00%,0.04,1.53%
20180724,3.1,2.62,3.5,2.42,721183600,72118360,0.00%,-0.04,-1.50%
20180725,2.62,2.59,2.9,2.5,697002400,69700240,0.00%,-0.03,-1.15%
20180726,2.6,2.61,2.75,2.2,705258200,70525820,0.00%,0.02,0.77%
20180727,2.68,2.78,2.93,2.5,699141600,69914160,0.00%,0.17,6.51%
20180730,2.7,2.92,3.62,0.09,700527900,70052790,0.00%,0.14,5.04%
20180731,2.74,2.58,3.15,2.1,722057400,72205740,0.00%,-0.34,-11.64%
20180801,2.6,2.52,2.8,2.36,693107600,69310760,0.00%,-0.06,-2.33%
20180802,2.52,2.48,2.6,2.2,679059500,67905950,0.00%,-0.04,-1.59%
20180803,2.52,2.48,2.6,2.31,640014100,64001410,0.00%,0,0.00%
20180806,2.41,2.34,2.55,1.5,671759400,67175940,0.00%,-0.14,-5.65%
20180807,2.5,2.12,2.5,1.5,658862800,65886280,0.00%,-0.22,-9.40%
20180808,2.4,1.92,2.4,1.64,657397400,65739740,0.00%,-0.2,-9.43%
20180809,2.2,2,2.21,1.82,651602100,65160210,0.00%,0.08,4.17%
20180810,2,2.1,2.48,1.85,640413500,64041350,0.00%,0.1,5.00%
20180813,2.1,2.18,2.45,1.81,668639500,66863950,0.00%,0.08,3.81%
20180814,2.26,2.12,2.5,1.98,656554100,65655410,0.00%,-0.06,-2.75%
20180815,2.32,2.28,2.45,2.2,663511400,66351140,0.00%,0.16,7.55%
20180816,2.3,2.31,2.45,2.23,665506700,66550670,0.00%,0.03,1.32%
20180817,2.4,2.79,3.34,2.3,661867800,66186780,0.00%,0.48,20.78%
20180820,2.6,2.76,3.02,2.06,701762500,70176250,0.00%,-0.03,-1.08%
20180821,2.8,2.42,2.95,1.9,705360700,70536070,0.00%,-0.34,-12.32%
20180822,2.78,2.3,2.88,2.06,689406200,68940620,0.00%,-0.12,-4.96%
20180823,2.5,2.43,2.75,2.25,674153100,67415310,0.00%,0.13,5.65%
20180824,2.48,2.5,2.58,1.9,678780800,67878080,0.00%,0.07,2.88%
20180827,2.56,2.5,2.71,2,732224600,73222460,0.00%,0,0.00%
20180828,2.6,2.53,2.65,2.3,712658400,71265840,0.00%,0.03,1.20%
20180829,2.61,2.48,2.65,1.6,704569600,70456960,0.00%,-0.05,-1.98%
20180830,2.57,2.51,2.62,2.36,701475800,70147580,0.00%,0.03,1.21%
20180831,2.51,2.86,4.5,2.5,668327000,66832700,0.00%,0.35,13.94%
20180903,2.62,2.58,2.92,2.2,716642700,71664270,0.00%,-0.28,-9.79%
20180904,2.56,2.41,2.61,1.75,699406900,69940690,0.00%,-0.17,-6.59%
20180905,2.5,2.48,2.6,2.3,645117100,64511710,0.00%,0.07,2.90%
20180906,2.48,2.42,2.54,2.2,648138100,64813810,0.00%,-0.06,-2.42%
20180907,2.51,2.76,3,2.21,644406000,64440600,0.00%,0.34,14.05%
20180910,2.66,2.67,2.86,2.21,674433400,67443340,0.00%,-0.09,-3.26%
20180911,2.7,2.66,3,2.4,654453900,65445390,0.00%,-0.01,-0.37%
20180912,2.72,2.37,2.89,1.94,658465400,65846540,0.00%,-0.29,-10.90%
20180913,2.42,2.28,2.62,1.93,644042700,64404270,0.00%,-0.09,-3.80%
20180914,2.52,2.43,2.7,2.1,626994700,62699470,0.00%,0.15,6.58%
20180917,2.48,2.38,2.6,1.85,654810300,65481030,0.00%,-0.05,-2.06%
20180918,2.55,3.12,3.4,2.52,651323300,65132330,0.00%,0.74,31.09%
20180919,2.9,3.06,3.9,1,659446800,65944680,0.00%,-0.06,-1.92%
20180920,3.1,2.56,3.5,2.16,665724400,66572440,0.00%,-0.5,-16.34%
20180921,2.76,3.18,3.8,2.5,639619600,63961960,0.00%,0.62,24.22%
20180925,2.8,3.28,3.55,2.6,692602900,69260290,0.00%,0.1,3.14%
20180926,3.5,3.56,4.3,2.2,641209400,64120940,0.00%,0.28,8.54%
20180927,4,3.73,4.6,3.28,598726900,59872690,0.00%,0.17,4.78%
20180928,3.7,4.89,6,3.23,573449300,57344930,0.00%,1.16,31.10%
20181008,2.5,3.76,5.4,2.5,772696100,77269610,0.00%,-1.13,-23.11%
20181009,3.05,2.8,3.24,2.1,710648000,71064800,0.00%,-0.96,-25.53%
20181010,2.92,2.32,3,1.8,692515500,69251550,0.00%,-0.48,-17.14%
20181011,2.7,2.37,2.8,2.05,676152000,67615200,0.00%,0.05,2.16%
20181012,2.46,2.48,2.6,2.31,663987800,66398780,0.00%,0.11,4.64%
20181015,2.46,2.52,2.65,2.33,701913600,70191360,0.00%,0.04,1.61%
20181016,2.52,2.58,2.7,2.32,683897700,68389770,0.00%,0.06,2.38%
20181017,2.5,2.42,2.66,1.51,699464700,69946470,0.00%,-0.16,-6.20%
20181018,2.45,2.28,2.56,1.85,685710700,68571070,0.00%,-0.14,-5.79%
20181019,2.45,2.6,2.82,2.32,657079100,65707910,0.00%,0.32,14.04%
20181022,3.2,2.49,3.3,2.2,748163800,74816380,0.00%,-0.11,-4.23%
20181023,2.7,2.49,2.85,2.33,728259600,72825960,0.00%,0,0.00%
20181024,2.5,2.48,2.62,2.26,710561400,71056140,0.00%,-0.01,-0.40%
20181025,2.54,2.4,2.6,1,684152600,68415260,0.00%,-0.08,-3.23%
20181026,2.46,2.48,2.7,2.3,663598300,66359830,0.00%,0.08,3.33%
20181029,2.6,2.46,2.68,1.32,708749600,70874960,0.00%,-0.02,-0.81%
20181030,2.54,2.65,3.1,2.22,682247900,68224790,0.00%,0.19,7.72%
20181031,2.75,2.71,4.42,0.5,675816500,67581650,0.00%,0.06,2.26%
20181101,2.66,2.53,3,2.25,668694300,66869430,0.00%,-0.18,-6.64%
20181102,3.1,2.82,3.5,2.4,667688100,66768810,0.00%,0.29,11.46%
20181105,3,2.48,3.2,2.2,688500900,68850090,0.00%,-0.34,-12.06%
20181106,2.5,2.5,2.65,2.35,666490800,66649080,0.00%,0.02,0.81%
20181107,2.5,2.46,2.55,2.2,665515300,66551530,0.00%,-0.04,-1.60%
20181108,2.35,2.4,2.5,2.2,655077700,65507770,0.00%,-0.06,-2.44%
20181109,2.4,2.42,2.52,2.2,636370500,63637050,0.00%,0.02,0.83%
20181112,2.42,2.59,2.85,2.42,701690600,70169060,0.00%,0.17,7.02%
20181113,2.61,2.68,2.8,2.59,683492900,68349290,0.00%,0.09,3.47%
20181114,2.68,2.68,2.77,2.5,671048900,67104890,0.00%,0,0.00%
20181115,2.6,2.64,2.71,2.55,662873800,66287380,0.00%,-0.04,-1.49%
20181116,2.64,2.78,2.86,2.5,639992400,63999240,0.00%,0.14,5.30%
20181119,2.62,2.86,3.01,2.61,690966200,69096620,0.00%,0.08,2.88%
20181120,2.76,2.98,3.3,2.7,696347000,69634700,0.00%,0.12,4.20%
20181121,2.92,2.81,3.05,2.7,667230600,66723060,0.00%,-0.17,-5.70%
20181122,2.84,2.64,2.9,2.12,662725800,66272580,0.00%,-0.17,-6.05%
20181123,2.67,2.78,3,2.61,641366900,64136690,0.00%,0.14,5.30%
20181126,2.8,2.89,2.99,2.6,659361600,65936160,0.00%,0.11,3.96%
20181127,2.8,2.79,3,2.26,669712200,66971220,0.00%,-0.1,-3.46%
20181128,2.8,3.02,3.45,2.8,681484100,68148410,0.00%,0.23,8.24%
20181129,3.05,3.44,3.75,2.65,636344600,63634460,0.00%,0.42,13.91%
20181130,3.36,3.86,4.5,2.31,619193100,61919310,0.00%,0.42,12.21%
20181203,2.9,2.92,3.36,2.55,668412400,66841240,0.00%,-0.94,-24.35%
20181204,2.92,2.55,3,1.92,665585400,66558540,0.00%,-0.37,-12.67%
20181205,2.68,2.36,2.9,2.15,662432300,66243230,0.00%,-0.19,-7.45%
20181206,2.54,2.36,2.6,2.16,657261200,65726120,0.00%,0,0.00%
20181207,2.6,2.62,3,2.46,645019900,64501990,0.00%,0.26,11.02%
20181210,2.65,2.6,2.82,2.3,668765000,66876500,0.00%,-0.02,-0.76%
20181211,2.69,2.66,2.95,2.54,648065200,64806520,0.00%,0.06,2.31%
20181212,2.6,2.66,2.92,2.35,659532600,65953260,0.00%,0,0.00%
20181213,2.7,2.92,3.24,2.66,647780600,64778060,0.00%,0.26,9.77%
20181217,2.81,3.56,3.9,2.81,688056300,68805630,0.00%,0.64,21.92%
20181218,3.68,3.63,4.05,3.03,698547900,69854790,0.00%,0.07,1.97%
20181219,3.85,3.64,4,3.2,668413100,66841310,0.00%,0.01,0.28%
20181220,3.6,3.45,3.66,2.72,671692800,67169280,0.00%,-0.19,-5.22%
20181221,3.3,3.8,4.05,2.9,684774600,68477460,0.00%,0.35,10.14%
20181224,3.95,3.48,4.54,1,725872100,72587210,0.00%,-0.32,-8.42%
20181225,4.5,3.84,4.7,3.53,719171000,71917100,0.00%,0.36,10.34%
20181226,4.6,5.5,9.4,4.01,695262100,69526210,0.00%,1.66,43.23%
20181227,8,7.78,10.6,1.5,749332500,74933250,0.00%,2.28,41.45%
20181228,6.78,4.47,7.7,1.6,735004700,73500470,0.00%,-3.31,-42.54%
20190102,2.3,7.7,20,2.3,871605400,87160540,0.00%,3.23,72.26%
20190103,3.4,2.5,4.05,0.65,828637300,82863730,0.00%,-5.2,-67.53%
20190104,2.65,2.87,3.5,2.31,739567900,73956790,0.00%,0.37,14.80%
20190107,2.8,2.22,2.95,1.63,707023100,70702310,0.00%,-0.65,-22.65%
20190108,2.4,2.04,2.6,1.71,657750700,65775070,0.00%,-0.18,-8.11%
20190109,2.45,2.37,2.52,1.6,708124800,70812480,0.00%,0.33,16.18%
20190110,2.3,2.2,2.5,1.8,699001400,69900140,0.00%,-0.17,-7.17%
20190111,2.3,2.41,2.64,2.1,687855800,68785580,0.00%,0.21,9.55%
20190114,2.4,2.35,2.68,1.2,715324100,71532410,0.00%,-0.06,-2.49%
20190115,2.36,2.36,2.8,2.01,687349000,68734900,0.00%,0.01,0.43%
20190116,2.8,2.39,2.9,2.24,700318200,70031820,0.00%,0.03,1.27%
20190117,2.4,2.5,2.75,2.34,697452700,69745270,0.00%,0.11,4.60%
20190118,2.6,2.7,3,2.12,680227000,68022700,0.00%,0.2,8.00%
20190121,2.6,2.72,2.92,2.3,707296400,70729640,0.00%,0.02,0.74%
20190122,2.64,2.79,2.85,2.61,681416800,68141680,0.00%,0.07,2.57%
20190123,2.75,2.2,2.88,2,690712000,69071200,0.00%,-0.59,-21.15%
20190124,2.71,2.24,2.91,2.1,697349600,69734960,0.00%,0.04,1.82%
20190125,2.6,3.01,3.22,2.52,681099100,68109910,0.00%,0.77,34.37%
20190128,2.9,2.72,3.2,2.48,704001800,70400180,0.00%,-0.29,-9.63%
20190129,2.8,2.8,3.1,2.18,685285700,68528570,0.00%,0.08,2.94%
20190130,2.9,2.93,3.11,2.55,657323700,65732370,0.00%,0.13,4.64%
20190131,3.31,2.74,3.7,1.3,616386800,61638680,0.00%,-0.19,-6.48%
20190201,3.05,2.66,3.69,2.12,636406600,63640660,0.00%,-0.08,-2.92%
20190211,2.9,2.86,3.15,2.35,910726600,91072660,0.00%,0.2,7.52%
20190212,2.8,2.76,2.99,2.63,783123400,78312340,0.00%,-0.1,-3.50%
20190213,2.8,2.59,2.87,1.58,748699000,74869900,0.00%,-0.17,-6.16%
20190214,2.65,2.34,2.7,2,690240700,69024070,0.00%,-0.25,-9.65%
20190215,2.5,2.42,2.55,2.15,659189900,65918990,0.00%,0.08,3.42%
20190218,2.8,2.42,2.8,1.82,722475900,72247590,0.00%,0,0.00%
20190219,2.55,2.14,2.6,1.51,724016900,72401690,0.00%,-0.28,-11.57%
20190220,2.36,2.14,2.5,1.85,690157800,69015780,0.00%,0,0.00%
20190221,2.52,2.2,2.52,2,666860300,66686030,0.00%,0.06,2.80%
20190222,2.4,2.6,3.03,2.36,649504100,64950410,0.00%,0.4,18.18%
20190225,3,3.28,3.79,2.85,730768600,73076860,0.00%,0.68,26.15%
20190226,3.3,4.82,5.4,3.3,767889900,76788990,0.00%,1.54,46.95%
20190227,5,3.31,5.2,3,723033200,72303320,0.00%,-1.51,-31.33%
20190228,3.36,2.24,3.5,1.01,690352200,69035220,0.00%,-1.07,-32.33%
20190301,2.4,2.37,2.57,2.2,669198900,66919890,0.00%,0.13,5.80%
20190304,2.55,2.22,2.7,1.5,711144600,71114460,0.00%,-0.15,-6.33%
20190305,2.32,2.2,2.6,1.6,681860700,68186070,0.00%,-0.02,-0.90%
20190306,2.57,2.08,2.7,1.72,678295100,67829510,0.00%,-0.12,-5.45%
20190307,2.3,1.96,2.45,1.8,662363800,66236380,0.00%,-0.12,-5.77%
20190308,2.16,2.14,2.52,1.9,647731800,64773180,0.00%,0.18,9.18%
20190311,2.2,2.2,2.44,1.3,677825100,67782510,0.00%,0.06,2.80%
20190312,2.4,2.32,2.55,2.21,690335300,69033530,0.00%,0.12,5.45%
20190313,2.4,2.23,2.5,1.8,669234000,66923400,0.00%,-0.09,-3.88%
20190314,2.3,2.35,2.5,2.25,660050700,66005070,0.00%,0.12,5.38%
20190315,2.5,2.9,3.37,1.9,668111200,66811120,0.00%,0.55,23.40%
20190318,2.9,2.96,3.2,2.8,718702500,71870250,0.00%,0.06,2.07%
20190319,3.2,2.92,3.3,2.66,714347000,71434700,0.00%,-0.04,-1.35%
20190320,3,2.99,3.79,2.85,718482000,71848200,0.00%,0.07,2.40%
20190321,2.85,2.85,3,2.02,704518800,70451880,0.00%,-0.14,-4.68%
20190322,2.95,2.94,3.5,2.82,699421700,69942170,0.00%,0.09,3.16%
20190325,2.93,2.92,3.15,2.16,735888100,73588810,0.00%,-0.02,-0.68%
20190326,3.1,2.78,3.2,2.42,733473800,73347380,0.00%,-0.14,-4.79%
20190327,3,2.98,3.7,2.81,734888200,73488820,0.00%,0.2,7.19%
20190328,3.2,4.38,5,3.18,697860600,69786060,0.00%,1.4,46.98%
20190329,3.81,4.48,5.5,2.2,675356600,67535660,0.00%,0.1,2.28%
20190401,3.5,3.32,3.98,2.44,751471100,75147110,0.00%,-1.16,-25.89%
20190402,3.05,2.1,3.3,1.2,672646000,67264600,0.00%,-1.22,-36.75%
20190403,2.32,1.77,2.6,1.21,648059200,64805920,0.00%,-0.33,-15.71%
20190404,2.3,1.7,2.5,1.5,622857800,62285780,0.00%,-0.07,-3.95%
20190408,2.3,1.82,2.43,1.62,659561300,65956130,0.00%,0.12,7.06%
20190409,2.1,2,2.25,0.8,653379900,65337990,0.00%,0.18,9.89%
20190410,2.25,2.16,2.5,1.9,668476300,66847630,0.00%,0.16,8.00%
20190411,2,2.08,2.5,1.96,647781000,64778100,0.00%,-0.08,-3.70%
20190412,2.2,2.22,2.9,2,602522700,60252270,0.00%,0.14,6.73%
20190415,2.6,2.56,3.2,1.95,695950500,69595050,0.00%,0.34,15.32%
20190416,3,3.06,4.05,2.7,712371800,71237180,0.00%,0.5,19.53%
20190417,3.11,3.16,3.39,2.52,718753700,71875370,0.00%,0.1,3.27%
20190418,3.16,2.78,3.25,2.4,712269600,71226960,0.00%,-0.38,-12.03%
20190419,2.5,2.86,4,2.5,681473200,68147320,0.00%,0.08,2.88%
20190422,3,2.7,3.3,2.2,712568500,71256850,0.00%,-0.16,-5.59%
20190423,2.91,2.83,2.95,2.62,710713900,71071390,0.00%,0.13,4.81%
20190424,2.96,2.99,3.5,2.77,702355300,70235530,0.00%,0.16,5.65%
20190425,2.9,2.96,3.1,2.5,714823700,71482370,0.00%,-0.03,-1.00%
20190426,2.9,3.12,3.45,2.55,663644900,66364490,0.00%,0.16,5.41%
20190429,2.7,2.72,3.5,1.01,657682800,65768280,0.00%,-0.4,-12.82%
20190430,2.9,2.56,3.3,2.2,617732700,61773270,0.00%,-0.16,-5.88%
20190506,2.2,2.37,2.8,2.2,795543800,79554380,0.00%,-0.19,-7.42%
20190507,2.85,2.22,2.99,1.15,786860700,78686070,0.00%,-0.15,-6.33%
20190508,2.3,1.78,2.35,0.85,714337500,71433750,0.00%,-0.44,-19.82%
20190509,1.9,1.62,2.1,1.02,668831200,66883120,0.00%,-0.16,-8.99%
20190510,2,1.96,2.24,1.78,632797500,63279750,0.00%,0.34,20.99%
20190513,2,2.11,2.38,1.96,716795200,71679520,0.00%,0.15,7.65%
20190514,2.3,2.32,2.55,2.2,709915900,70991590,0.00%,0.21,9.95%
20190515,2.3,2.38,2.5,2.21,695615500,69561550,0.00%,0.06,2.59%
20190516,2.38,2.3,2.43,1.95,695395300,69539530,0.00%,-0.08,-3.36%
20190517,2.4,2.52,2.88,2.3,670727400,67072740,0.00%,0.22,9.57%
20190520,2.6,2.69,2.99,2.13,754147700,75414770,0.00%,0.17,6.75%
20190521,2.72,2.74,2.98,2.22,738662500,73866250,0.00%,0.05,1.86%
20190522,2.75,2.66,2.9,2.48,718134000,71813400,0.00%,-0.08,-2.92%
20190523,2.58,2.49,2.7,2,699780900,69978090,0.00%,-0.17,-6.39%
20190524,2.52,2.62,2.84,2.39,683921300,68392130,0.00%,0.13,5.22%
20190527,2.6,1.9,2.85,0.01,825830700,82583070,0.00%,-0.72,-27.48%
20190528,2.8,1.28,2.9,1.01,924625900,92462590,0.00%,-0.62,-32.63%
20190529,2.01,1.88,2.1,1.5,915616900,91561690,0.00%,0.6,46.87%
20190530,2,2.47,2.66,2,881626800,88162680,0.00%,0.59,31.38%
20190531,2.5,2.33,2.63,2.01,868892200,86889220,0.00%,-0.14,-5.67%
20190603,2.25,2.47,2.56,2.2,847521900,84752190,0.00%,0.14,6.01%
20190604,2.2,2.48,2.59,2.2,802651700,80265170,0.00%,0.01,0.40%
20190605,2.5,2.47,2.6,2.25,733991100,73399110,0.00%,-0.01,-0.40%
20190606,2.5,2.36,2.56,1.8,705385500,70538550,0.00%,-0.11,-4.45%
20190610,2,2.36,2.52,2,757051400,75705140,0.00%,0,0.00%
20190611,2.31,2.31,2.55,1.86,763220700,76322070,0.00%,-0.05,-2.12%
20190612,2.4,2.12,2.5,1.8,735308000,73530800,0.00%,-0.19,-8.23%
20190613,2.31,2.15,2.44,1.96,688542500,68854250,0.00%,0.03,1.42%
